id,Multigrain,Italian,Parmesan-Oregano,Honey-Oat,Roasted-Garlic,Flatbread,Patty,Chicken-Kofta,Chicken-Slices,Chicken-Teriyaki,Salami,Tuna,Turkey,Kebab,Cheese,No-cheese,Sweet-Onion,Mustard,Mayo,BBQ
40,47.8443182,-3.330011003,0.932377331,53.80364232,-60.31704169,-38.93328516,-15.78088475,-10.18893167,1.548737741,-5.387512274,12.28820576,1.355623753,-3.672438172,19.83719961,3.806464795,-3.806464795,18.55854343,-36.71285562,-16.53943585,34.69374805
618,14.99015125,-20.96817218,26.30953763,32.08299787,-1.51135898,-50.90315559,9.589162393,57.61030688,24.77082854,-23.37867594,-13.098201,-12.08396297,-6.62619228,-36.78326562,13.42273887,-13.42273887,-2.613334272,-10.50087392,29.49509931,-16.38089112
284,3.931944487,-43.84272816,3.979999397,25.11616082,4.218108362,6.596515093,-6.763152145,-27.19252128,12.14754869,6.043016373,3.841930808,11.5873828,-20.33105052,20.66684528,-15.63072101,15.63072101,-33.68154405,-22.53788515,4.730893357,51.48853585
141,10.22353539,-22.57560219,10.65589348,15.45070611,-5.886720537,-7.867812242,21.58429105,-27.37905871,0.462508513,16.52325318,2.940297558,-32.72015312,19.68086366,-1.092002131,-13.39860232,13.39860232,15.49199305,-21.46164833,4.004673072,1.964982216
552,-2.139709755,-36.20855136,52.71424087,35.00475209,-42.86806792,-6.50266393,-5.011509556,22.58846973,-3.955750717,25.60625707,-8.474774878,-6.683639391,5.173610207,-29.24266246,41.44186177,-41.44186177,-29.71121032,9.493416075,7.644406377,12.57338787
270,42.76146611,-32.07173051,-28.11674995,19.48095754,-4.714364067,2.66042087,-35.58970253,31.79808482,-13.02388196,7.371802163,-8.994884879,2.907125203,13.37128559,2.160171594,12.95541582,-12.95541582,-15.77858012,-24.42407586,21.29727419,18.90538179
71,0.330416568,-4.876211773,-4.978953114,27.7282588,-0.847364137,-17.35614635,1.078838348,-22.3679111,6.076250673,17.20428415,21.56203084,5.597997543,-21.86577914,-7.285711315,65.80388411,-65.80388411,-30.12935629,-9.781364692,24.38717742,15.52354356
87,13.14933768,-23.97140397,17.9353734,8.213429164,-17.44085979,2.114123529,41.68853893,1.193916512,-15.69997494,-10.56522177,-2.364099367,9.719779935,-0.343408287,-23.62953101,-41.63158441,41.63158441,-17.80893781,-29.78720819,-3.870451449,51.46659744
212,-21.1073663,-16.3590646,1.682379028,19.90436699,27.32300341,-11.44331852,8.684708668,-21.45668754,-7.862085616,-1.870921204,-24.03585352,21.39340801,14.43895227,10.70847893,47.27821282,-47.27821282,-25.1611812,-10.60507531,2.73861629,33.02764022
330,15.12901878,-23.84957613,-5.854717552,54.89232842,-11.32098857,-28.99606495,-13.74658735,1.851549599,-31.41134886,8.157958225,9.115997556,-6.913013211,15.62741437,17.31802968,33.75991647,-33.75991647,-28.25987382,-38.01527921,32.13168003,34.14347299
602,-13.40316118,-6.504692582,22.7130171,31.1371497,-25.27285782,-8.669455224,-0.687577697,21.19689002,-28.89669088,-47.56297604,17.20747273,15.35139617,4.848895279,18.54259042,84.81762335,-84.81762335,22.1965104,-20.65908004,-13.2878723,11.75044194
739,5.601955056,-30.30256583,20.81545425,34.64565672,-11.31427013,-19.44623007,11.45659832,-0.327904077,-7.717608293,19.04206265,-24.22411111,15.78634012,-28.62697547,14.61159786,-7.771478171,7.771478171,-36.02898599,21.80724643,5.605117237,8.616622324
228,-5.223439445,-14.65775079,10.8228649,7.424012847,6.995056445,-5.360743955,18.32813166,-16.99035998,2.24605253,0.453408907,-18.24869098,-5.596380472,16.39680595,3.411032387,3.435781364,-3.435781364,-15.72800178,-26.1470536,-14.54708334,56.42213872
179,-9.471773014,-7.388664717,11.48528942,45.59430998,-9.197521241,-31.02164043,-3.041760009,-18.42901642,-26.28710982,32.53953007,-3.259718226,11.97513594,17.77658695,-11.27364848,15.76024157,-15.76024157,12.53043731,-29.65985745,12.93506321,4.194356931
630,4.370121269,-15.66455468,20.41468438,10.50864921,-14.3448003,-5.284099878,-2.606212212,-7.857705423,9.002633353,-7.065923397,-16.74991722,18.33833103,-26.90554946,33.84434332,6.313454427,-6.313454427,-29.98011883,-43.27775334,1.101506418,72.15636575
563,12.90520408,-27.01908667,14.53702703,22.70333739,-20.80949658,-2.316985254,-11.50189257,10.45120219,20.1424752,12.75594151,1.356101293,-43.75130038,23.23325028,-12.68577751,-7.73814819,7.73814819,-31.38859294,2.657303368,10.26076845,18.47052112
411,6.097356794,8.011604648,38.09502797,21.28458496,-20.47458522,-53.01398915,13.14303044,3.418304139,8.904369417,2.297407703,-1.683281049,20.48430697,-37.82843586,-8.735701766,-4.637288017,4.637288017,-5.474147198,28.12518199,22.29391843,-44.94495321
303,12.62646632,-34.95821011,31.1675268,4.946548456,-19.70620618,5.923874713,2.803295305,-32.66433225,4.216339995,0.929253495,19.41237272,-30.27987795,42.31342167,-6.730472978,53.42066214,-53.42066214,10.53007903,-75.15371786,9.384976473,55.23866236
296,16.096659,-36.62803249,3.513205313,37.07017924,-15.84506225,-4.206948819,8.353192697,-5.760599805,-8.464401347,-7.176026455,-19.75539598,-12.2778088,6.739096787,38.34194291,15.75857954,-15.75857954,-17.03712392,-34.66317302,70.32693576,-18.62663882
837,17.27174325,-23.17213259,-14.02672149,16.39184088,-14.06940379,17.60467374,-17.81135453,-37.56645503,-3.44372832,16.45453055,19.91378134,7.134265658,29.62620069,-14.30724037,29.62193781,-29.62193781,8.263182321,15.42401181,25.54321474,-49.23040888
420,10.24275736,-43.93621148,27.09684946,28.29815408,-14.54880094,-7.152748479,-8.658528363,-18.33040709,3.396604716,48.77879735,-10.68335751,12.03059151,-12.6610018,-13.87269881,22.04906518,-22.04906518,-5.14423603,-0.350172601,15.85830605,-10.36389742
222,15.69362144,7.83542272,18.98128945,2.743151189,-40.56922031,-4.684264489,11.92940771,-10.51124478,-18.61315974,-4.007163839,0.698869258,4.726230364,16.72645948,-0.949398448,-0.697999485,0.697999485,23.43995401,-26.04384142,36.48406257,-33.88017516
184,30.24137062,-35.44529027,-6.49610191,8.580239517,-19.94107392,23.06085597,11.84756139,4.573779937,-31.49369653,21.98599502,-19.07601444,24.88837352,11.27148267,-23.99748157,-2.200813948,2.200813948,-27.81912481,-33.57597436,26.51561472,34.87948444
636,39.36318544,-53.71775733,15.30053741,1.109596761,-2.430789498,0.375227212,19.38062393,14.99840863,4.762662057,-1.614038035,19.13926408,-51.19234195,-14.24013068,8.765551969,37.97154048,-37.97154048,50.45320411,-62.73960757,7.173282089,5.113121372
123,-12.87154241,-29.16461768,12.76939319,56.6511141,-28.13772901,0.753381803,9.534048273,-16.67413104,3.283855072,-14.97904391,14.72784358,-7.763053646,18.71054909,-6.840067425,42.59575912,-42.59575912,-39.41978527,-22.33610017,29.59114384,32.16474161
265,13.89000877,1.672097836,15.72974091,47.65719596,-43.27371468,-35.6753288,-23.34228511,4.806072964,16.25049478,-0.165210731,42.93106461,-27.71400119,-5.04008467,-7.726050657,34.8067635,-34.8067635,-17.66175813,-12.98563156,36.39987467,-5.752484985
729,-4.170600107,-32.79910156,40.29239485,38.26776734,-19.23924838,-22.35121214,-34.64468039,8.982992695,-18.75909646,1.840692372,41.76838882,11.16379974,2.328256454,-12.68035323,34.00661126,-34.00661126,-40.79206608,1.278512448,19.93593432,19.57761931
459,29.98565597,-41.38066522,17.12620538,8.472759264,13.0124537,-27.2164091,6.113376525,-13.68687098,-13.03169032,6.620981428,39.64481154,-22.6809225,9.427333341,-12.40701903,13.76567524,-13.76567524,4.797016924,-8.773175995,11.18964199,-7.213482923
358,8.385506984,-22.25667229,48.99146297,5.9220842,-24.27737398,-16.76500789,3.929297841,-25.10660414,27.15124169,-31.43243201,11.8716728,37.9372862,-19.52344025,-4.82702213,10.37996297,-10.37996297,-6.123298185,-39.38537161,21.76378887,23.74488093
198,10.94298347,-22.91507519,-9.339272141,3.277871348,-20.09880061,38.13229313,-5.360718638,-16.44817549,-13.91404684,-1.719227251,-19.9294699,-2.429885402,58.61823417,1.183289352,15.04596021,-15.04596021,1.429308978,-49.18978526,18.66841086,29.09206542
201,-14.30136348,-11.98202381,22.64989849,32.46593172,-4.870425696,-23.96201721,-0.934091696,18.17979585,-2.127865347,19.11621482,-0.549439097,-3.36505681,-32.38754491,2.067987184,-2.708619032,2.708619032,42.5735162,-20.35060967,-33.78633939,11.56343287
360,-19.46819391,-34.60180315,11.75546712,36.88493638,4.579865978,0.849727589,-5.360565712,12.737841,-18.27704848,10.94960964,8.69461869,11.60803972,-12.07435287,-8.278141982,73.74809435,-73.74809435,14.47440396,-59.65157531,55.109124,-9.931952656
166,1.972248745,-32.58079555,23.19341785,23.69831076,-16.48638556,0.203203746,-21.10189056,-3.677395399,-0.986767821,-13.51687795,5.641968094,0.592153899,-1.911761565,34.9605713,6.190859485,-6.190859485,27.29154374,-60.35431918,72.72317798,-39.66040254
490,-3.873310125,20.10070499,13.04513909,7.680856306,-33.72612043,-3.227269831,-0.717093408,10.30876003,-7.055369678,0.694392555,-10.47505455,15.69808547,-14.7807885,6.327068078,14.29456786,-14.29456786,-13.6552416,30.27517681,-0.69279578,-15.92713943
111,37.70534983,-32.05040001,-15.14858455,23.11229938,-30.58573734,16.96707269,24.97664953,34.56755216,-22.90418712,-29.63233117,-40.06835518,7.013872315,13.30513681,12.74166266,32.66250292,-32.66250292,4.190051157,-14.05690582,26.97046859,-17.10361393
584,-16.8003277,-34.82911968,52.24232672,15.72062563,-11.66200174,-4.671503236,22.46118938,18.13818503,23.98508229,-23.61811756,-31.83727867,-16.40800369,25.08694902,-17.80800579,25.61645222,-25.61645222,3.013990544,-25.42063083,-5.697014961,28.10365525
80,2.176620598,-54.86451577,34.51937554,30.87211669,0.342471849,-13.04606891,14.48011534,4.946441407,2.345088517,3.68417652,-11.55321961,15.23521914,-27.72955471,-1.408266608,24.72522607,-24.72522607,-14.27401361,-26.15604566,-20.58004059,61.01009986
704,-11.78239395,15.59024604,2.838022139,32.36011377,-18.51485941,-20.49112859,-8.101841972,7.990220217,19.83811156,-8.317723709,-25.31790858,13.96408413,-2.514849798,2.459908156,1.039960735,-1.039960735,14.3122108,-6.743185243,-43.24408769,35.67506213
216,24.36773425,-33.78573688,41.37283895,17.25156537,-24.55994925,-24.64645243,-8.850939625,11.89009733,10.71823037,-11.82986175,9.269329745,-26.33892526,-9.530976414,24.67304561,28.19828417,-28.19828417,-3.299321795,-36.38535077,36.3899449,3.29472766
159,-8.975129957,-3.612857351,36.10873988,16.4559339,-6.45783322,-33.51885325,2.909039583,-31.58145998,22.40457637,-8.17528441,7.278699191,16.31812583,-10.69557165,1.541875059,15.50934665,-15.50934665,-23.25143452,-3.100362981,-2.863876404,29.21567391
558,14.28049627,-33.05373534,27.00244713,-0.337776702,-17.95315715,10.06172579,54.84692942,8.333363279,11.99082461,-24.10279602,-13.19299338,-2.944290682,-17.08492064,-17.84611658,4.139425579,-4.139425579,-70.01059669,-26.49663268,46.83983107,49.66739829
735,23.86405215,-1.529389915,-2.346075186,21.59316817,-30.02943484,-11.55232039,-8.954823354,8.022933905,8.834672565,21.8694789,24.702441,27.40355419,-50.86394625,-31.01431095,24.72645724,-24.72645724,-52.20512766,-29.09136389,50.58025922,30.71623234
279,19.56398571,-18.36345329,28.85972148,-1.894816886,-26.48588408,-1.679552926,54.96755471,-13.72063542,-14.50871907,2.203993824,-11.68795239,9.653946293,-9.606208142,-17.30197981,-21.47136952,21.47136952,6.372105116,-40.65411695,32.58005634,1.701955494
156,8.640068586,-16.00567007,9.931231815,20.04823659,-8.570979743,-14.04288717,-16.29038241,15.49870165,9.444876176,2.913699673,29.58038421,1.978890973,-15.60370615,-27.52246411,17.58551485,-17.58551485,-62.9184996,23.39980002,47.82539382,-8.306694236
327,-12.19989641,-14.89672778,22.54123927,26.96922369,-8.313155301,-14.10068347,25.17366814,14.01175943,7.89727572,-7.233506567,-21.76645313,-23.22786647,21.35284469,-16.20772182,3.446984744,-3.446984744,-9.122051673,-23.22374446,22.67799929,9.667796843
152,-24.01140032,-4.639050671,4.756290983,53.27538536,19.88768264,-49.268908,-24.83582051,17.87076921,6.298532302,0.6910145,-20.80560691,31.98864478,6.17273095,-17.38026432,-0.328972409,0.328972409,-15.83973793,-2.139759244,-19.43164281,37.41113998
66,-6.955270457,6.16973596,-3.715509346,46.27415386,-18.86982555,-22.90328447,1.734558694,37.88697487,-18.46513259,1.475742057,11.27407159,-30.19453202,-2.35770471,-1.353977892,49.21499227,-49.21499227,8.809271611,-68.88532546,34.58403682,25.49201702
268,8.80105093,-15.30784411,51.97194824,21.46590863,-29.99331971,-36.93774398,1.085359063,18.77783816,-26.06404732,-24.61008451,18.51903202,-10.14156681,11.8792232,10.55424619,17.23933065,-17.23933065,53.14506553,-42.28794731,-32.53667322,21.67955501
340,29.86676968,-20.34127327,12.0025604,-14.83086644,-7.900346446,1.203156077,-8.25547993,13.05471385,-11.60013736,2.318241719,3.402527452,5.003144732,-5.399576201,1.476565729,7.197449011,-7.197449011,-22.91786883,-29.20811427,38.95992532,13.16605779
6,8.944783389,-9.166445517,-12.49747588,32.90905428,-10.84695058,-9.342965689,21.00873768,-22.82380484,-19.38446627,-2.874104651,-2.565275087,23.11646022,1.863725464,1.658727481,35.39762159,-35.39762159,25.05126225,-36.93697059,5.815335411,6.070372935
171,-24.7277161,-48.15953462,46.30776093,57.88857631,-13.14635909,-18.16272744,-3.443010258,-8.121002094,-32.67594273,2.507005648,14.44858943,7.529618617,43.60635519,-23.8516138,-7.635461108,7.635461108,-30.50897318,-49.98612078,43.76496972,36.73012423
725,20.66578199,-18.52977121,-0.331178867,19.1149901,2.78974895,-23.70957096,-7.943597281,27.6914614,-26.23960672,-7.439068097,11.06129552,-4.993765231,8.181660322,-0.318379915,11.22359704,-11.22359704,3.054869001,-52.74284162,20.35662277,29.33134985
437,13.23668821,-34.600452,15.53109797,39.4285572,2.307785508,-35.90367689,-1.280225246,26.37325912,24.33099083,19.35848685,14.94842226,-21.99242633,-51.45070766,-10.28779983,-5.535874688,5.535874688,16.19310739,16.12021971,-10.92833388,-21.38499322
501,-4.748645564,-8.663954654,34.80320682,35.18004421,-18.52419661,-38.0464542,22.1156825,14.36399362,-14.5361481,-47.46746416,18.25579117,-4.650187966,27.13103247,-15.21269954,-1.148247848,1.148247848,1.713456881,-40.77430125,-2.778183825,41.83902819
681,-8.997793199,-13.05627116,14.70303846,26.96123856,15.41938868,-35.02960135,5.002187281,-44.86281855,-25.0627175,-22.29435131,26.35202788,9.970141574,17.32582971,33.5697009,35.68587236,-35.68587236,-5.165254686,-1.900019274,11.7824095,-4.717135539
350,12.27375748,-16.29796478,17.01512105,21.9022641,4.061319234,-38.95449708,-21.86917298,-3.261547553,4.702048116,12.73371354,-19.85641865,0.976923068,-1.59742617,28.17188063,35.42168143,-35.42168143,42.18929077,-32.58645329,13.05836449,-22.66120196
380,-12.19338529,-52.32038031,7.498443532,53.66764759,7.551774795,-4.204100324,-18.3901264,56.54044066,16.43140163,-24.49330198,-33.72746104,-19.72601406,5.295867397,18.06919379,20.97246542,-20.97246542,23.23110425,-12.13909584,-3.096278459,-7.995729955
544,24.04584327,-29.00749685,2.81255466,44.7817351,0.266215984,-42.89885216,-23.10820399,-5.356108755,-12.82844641,12.37702244,24.69051878,-21.18412577,9.149446447,16.25989727,39.73737276,-39.73737276,27.491659,-52.97249817,-5.924285471,31.40512464
668,3.42292627,24.05573502,52.27115796,0.097130223,-42.45613914,-37.39081034,-51.28164534,-10.68340464,22.56018299,12.95555253,14.39641688,18.66837137,-9.115201629,2.499727842,-21.34413954,21.34413954,11.918401,-20.82424422,25.84093013,-16.93508692
617,-6.289902529,7.199176121,42.59420628,-1.499676753,-8.142394662,-33.86140845,-7.08731898,13.91355757,-13.92649127,22.85228563,-11.46042121,2.940807486,2.603990903,-9.83641013,-0.947858039,0.947858039,-31.92197126,2.920297695,22.58068382,6.420989755
694,3.194605269,-25.2091151,-2.194310135,31.28532997,-1.132082311,-5.944427689,13.80826676,21.52807061,-36.72481456,-7.243015318,-47.83756982,1.22986956,3.219746726,52.01944604,35.13885581,-35.13885581,22.20947149,-58.10244138,37.97009485,-2.077124957
74,16.88624087,-10.81208693,25.18575744,-4.127258547,-6.679345128,-20.4533077,-12.20660132,14.45545652,4.374644466,-9.965488792,-2.174187995,4.043139133,21.71663163,-20.24359365,37.60792507,-37.60792507,38.19621873,-71.1868681,-4.652467384,37.64311675
424,-14.64471949,12.38426923,1.884501232,53.65821736,-17.32063152,-35.96163681,-24.95669923,16.84588606,-24.88751237,1.58329469,-1.38543762,-9.580866325,22.13431162,20.24702317,6.744028511,-6.744028511,20.72844392,-86.82352415,10.72152003,55.3735602
481,-7.297966296,-35.21528538,31.91432909,26.93678974,-5.11739139,-11.22047576,-4.539539794,16.15000603,14.27436052,-13.46253659,-15.15315087,18.22855869,-3.632580987,-11.865117,7.635564125,-7.635564125,-22.57945636,-20.83472678,24.73064209,18.68354104
447,34.03058891,-31.05158346,-0.760115639,27.28039967,-34.61347955,5.11419007,12.1397346,-18.56277743,32.93611726,-3.395018158,3.761133709,7.175430939,-3.738339615,-30.31628131,-25.11311789,25.11311789,26.59676238,-77.11830474,36.86360067,13.6579417
701,-11.34025869,-47.55414211,-5.878290282,62.17591192,-20.08788796,22.68466713,20.90707316,-11.68910795,-1.170517001,-2.682788663,9.963477404,-19.865231,-18.54483498,23.08192903,1.69880941,-1.69880941,-26.26117146,-23.47837392,51.42822605,-1.68868067
758,-3.266031977,-9.337561533,-13.21536015,9.87891708,27.45872107,-11.51868449,16.63244362,-18.12021786,-16.23352606,-9.637210951,8.911916828,-11.846112,0.067277473,30.22542895,13.69883608,-13.69883608,31.38216983,-20.17770529,6.300856622,-17.50532116
415,18.73386206,1.55257531,-7.85233052,39.52107023,-39.47398439,-12.48119269,5.211992823,-24.32191183,31.4173626,4.712366719,0.703289851,0.3925019,-7.895448733,-10.22015333,30.86700147,-30.86700147,-16.82376463,-29.48606286,58.80219724,-12.49236976
227,-9.077506758,-22.70462065,8.779158243,47.78630063,-4.396345627,-20.38698584,3.280259361,20.00594519,29.16262652,-0.33548053,15.4742126,-16.15642932,-53.44769689,2.016563073,-0.638183486,0.638183486,21.97676933,-104.8444314,64.15824131,18.70942074
26,-16.40156773,-43.32053412,32.55730343,30.61740899,17.41851037,-20.87112094,-12.30999445,-49.23537703,28.81005098,-7.208284884,-1.133638495,12.06134142,14.89918321,14.11671925,7.018050921,-7.018050921,18.58356572,-24.26087621,-6.906739235,12.58404972
5,-9.982391928,-31.78043069,7.304016093,21.86663448,0.985678673,11.60649337,-2.15915351,-0.358445252,15.26843697,9.208987961,-14.36528268,1.305226151,-25.14874032,16.24897067,-4.305453697,4.305453697,-32.60081915,-8.267955714,28.44201086,12.426764
3,-18.89906389,-48.81347155,32.84662013,65.64840248,-14.18869513,-16.59379205,5.905624421,-1.722648887,10.6730051,-8.376369096,-31.38565359,1.971364802,-9.408932977,32.34361024,-5.288668435,5.288668435,-46.98794948,15.58752729,-3.099376155,34.49979834
541,36.58591794,-14.22007866,4.396197763,19.68748387,-38.8577437,-7.591777213,-20.67167301,25.36012687,-18.75107656,-19.19678272,-3.524689048,1.894371808,23.73336481,11.15635784,14.92447485,-14.92447485,-19.2776876,-22.46812752,-1.831202819,43.57701794
378,1.700687427,-13.98907657,25.2801702,27.37473108,-27.00430055,-13.36221158,10.44464013,5.269764032,5.918835279,-11.86124757,12.50273751,26.91178501,-4.122526441,-45.06398795,-8.689105477,8.689105477,20.46755254,-20.31485054,25.95885317,-26.11155517
88,4.346390832,-8.369851644,27.79269868,0.003949609,10.03840481,-33.81159228,-10.05176124,11.02924927,-19.45887643,14.31653466,26.93357474,-24.19880465,-8.53244761,9.962531255,20.0916523,-20.0916523,10.28613452,-37.47457307,17.63570234,9.55273621
240,28.06945231,-5.802100102,19.4140975,33.52281131,-24.38588847,-50.81837255,11.71353411,-7.397243284,-37.10265954,-12.27769636,17.6617997,-1.927775354,4.788758061,24.54128266,36.02326461,-36.02326461,-16.44341467,1.914109866,0.64206362,13.88724118
390,1.679189675,-33.49233677,13.13775837,1.811427069,-6.444934062,23.30889572,-42.50959607,3.507710595,6.459771126,5.538750358,-18.31190972,1.573360797,34.15567604,9.586236877,17.51779826,-17.51779826,-20.06962531,-44.8884545,20.68675327,44.27132654
773,12.44552406,-16.48643535,-0.435938899,26.99198588,-7.639649905,-14.87548579,24.3943277,-8.796304042,-21.39243111,1.123836671,-1.177784276,25.68158573,0.942998877,-20.77622956,2.11231904,-2.11231904,32.15208941,-71.03018765,-7.885569476,46.76366772
569,23.382806,-19.13975103,-11.98730167,18.69728948,25.99086725,-36.94391003,1.590201701,-2.278774737,13.25553871,-11.58561216,-3.443178887,-0.448568038,0.792248285,2.118145124,-23.73001983,23.73001983,18.2311662,-29.23851599,-57.29325259,68.30060238
233,3.58401291,-21.2344958,41.31621789,44.80485999,-17.21180331,-51.25879169,34.7803637,9.683611163,5.153599533,1.515471474,-0.153472148,-35.18235755,-28.66488874,12.86767256,0.752579267,-0.752579267,-43.27773311,-5.077787093,28.13904094,20.21647925
291,12.78439121,-18.7807636,11.2523837,7.668831653,4.608332261,-17.53317522,15.19532217,3.658771139,-15.97024294,13.45047059,7.858804288,-18.98910264,22.90452247,-28.10854508,50.21011105,-50.21011105,-31.95920399,-18.07989263,15.12607767,34.91301895
73,-12.92062484,-17.03277732,53.04624191,17.34313964,-14.5203364,-25.91564298,17.75317387,-30.06088636,7.707583465,16.41260298,-8.507038931,-6.068628639,6.693203551,-3.930009928,26.08464225,-26.08464225,-6.043731038,-39.72261559,30.53809203,15.2282546
590,3.881371421,-37.55222217,53.34857549,6.065958854,9.890724177,-35.63440778,-22.94137339,-10.58245278,0.362255782,-8.846669915,20.39474978,17.53330323,10.90409141,-6.823904122,44.53520698,-44.53520698,-19.44806187,-2.028466374,-0.711064306,22.18759254
193,25.59002167,-39.56632472,-5.150381311,28.9007894,-6.359785353,-3.414319693,-16.85092495,37.06277215,1.449861687,7.701865841,-7.604640765,-14.43048956,-3.703288118,-3.62515628,-27.31961601,27.31961601,-29.03246866,-13.37449905,37.89332219,4.513645525
374,-8.113808775,3.630418561,-17.23207572,21.03002155,-5.247736355,5.933180738,2.35175703,-17.9521778,-10.80014851,27.06354378,-7.438732993,-3.466223583,18.92565538,-8.683673302,1.957662491,-1.957662491,24.75678498,-17.84370989,-36.21491441,29.30183932
656,-10.62949173,19.72945638,19.33844279,7.891489086,-26.1687968,-10.16109973,16.96668537,13.6017102,-5.251568153,-38.82078642,-9.769983914,29.32250407,-5.946829618,-0.101731529,47.14081789,-47.14081789,57.2823073,-37.61717779,-3.803715904,-15.8614136
640,17.71492006,-10.15248239,-19.36311151,44.1970976,8.140463834,-40.53688759,2.994327587,-2.366927031,2.291559019,7.771161601,35.84789311,-0.327207056,-21.49235382,-24.71845341,73.15695146,-73.15695146,3.526943775,-37.96744569,12.56601557,21.87448634
42,-15.01867432,10.30604724,-17.11067924,30.96548017,4.883996466,-14.02617032,4.653431376,21.92464856,-9.388366332,-17.54477701,20.14738885,2.518268339,-14.14113542,-8.169458367,41.638899,-41.638899,-22.8024634,-5.43118783,45.0709942,-16.83734298
670,-5.645963842,-40.21357817,-3.200427719,48.53209725,12.44275088,-11.91487841,32.10072334,-17.00072093,10.30461729,-15.48085146,-23.27635368,7.537585113,-4.302671336,10.11767166,23.55620774,-23.55620774,-26.66894064,-2.755971751,-0.360911782,29.78582417
46,-22.93231813,-8.364876144,24.71342258,29.40430071,-28.55039122,5.729862199,-28.83064835,47.87249801,3.236229014,29.85051651,-13.92784346,-28.84183088,-11.1392523,1.780331464,-10.04567371,10.04567371,-23.75581648,-31.63537693,44.3569594,11.03423402
450,8.896640171,-28.83699963,25.46246081,11.8073096,-7.255142257,-10.07426869,-32.35310607,8.418295714,-60.20332517,16.41226769,2.60748301,19.68690481,17.03812546,28.39335456,18.17522007,-18.17522007,12.80827388,-42.78030183,26.68482514,3.287202817
34,-10.08438997,-31.77378564,40.28248044,58.70288161,-25.92430757,-31.20287888,-25.02549068,-12.80373185,-6.180577445,12.36286076,15.01349019,10.178381,-10.82970401,17.28477204,24.38604312,-24.38604312,42.68157872,-12.2891804,-55.4044621,25.01206378
320,14.15791411,-23.82396646,12.65709289,15.81543996,-12.14917718,-6.657303317,21.52230254,18.86980351,-42.00848524,34.99507543,-49.10419279,-11.58823437,12.95246593,14.361265,39.47764963,-39.47764963,57.17702989,-55.83988404,18.97607106,-20.31321691
333,33.11483667,-43.25822225,15.00821438,30.3233947,-21.72613012,-13.46209338,25.07334625,30.60821818,-21.18956347,19.75501299,4.099800536,-27.4201159,-15.34350873,-15.58318986,3.508740421,-3.508740421,-29.58649936,-6.825148318,35.7492144,0.662433273
667,25.19711565,-26.0198588,-1.080312534,33.42657665,-5.461862808,-26.06165816,27.39809024,-4.822165472,7.368845472,-24.17035987,-19.38023854,4.4958437,12.05246759,-2.94248311,-13.79637471,13.79637471,12.43617197,-40.65522276,29.07679841,-0.85774762
678,1.672208069,0.191101647,-2.051441952,24.08251877,-19.2377887,-4.656597828,13.56036761,-44.50410261,1.463428452,-0.889283449,-3.124099574,20.37474432,-8.88011953,21.99906478,53.19765861,-53.19765861,1.319295323,-22.77489834,28.06817214,-6.612569123
780,18.00582154,-21.63585649,5.071764847,32.41539608,-8.840799811,-25.01632616,-22.52411061,1.996235724,-5.622927861,13.20953199,-0.126953174,-0.444323088,-1.97116835,15.48371537,17.28190104,-17.28190104,7.564619227,-1.730206363,39.93551176,-45.76992462
768,0.466717078,2.086153285,13.28679159,28.95788045,-31.06392392,-13.73361848,-11.55508091,2.235421708,40.71836872,3.686389022,-31.16461152,-18.23235305,-22.87582563,37.18769166,42.42907434,-42.42907434,18.07175876,2.013198891,26.52224873,-46.60720638
407,17.41830711,-8.087810826,4.096450738,35.05244867,-12.64857897,-35.83081673,-34.74798838,-0.75994929,-27.61586221,-17.65677596,18.83635646,-10.34494638,35.22508593,37.06407981,46.10208738,-46.10208738,-36.74255215,19.10794563,13.29589444,4.338712079
239,13.01573643,-55.71448419,32.41025186,42.21131158,-1.453194681,-30.46962099,-7.486047959,17.03306951,19.20099541,24.49338858,-22.01290554,-9.71894135,-25.6252353,4.115676653,-7.204321461,7.204321461,-49.15739535,-36.46807034,59.15358269,26.47188299
660,-9.92643432,-31.67140818,23.00837872,25.69734743,11.68599865,-18.79388229,-41.40310812,-20.31710021,2.937526435,-21.72955012,33.93595707,22.98818142,13.36778926,10.22030426,-3.756205688,3.756205688,-0.52292513,-37.63959064,22.56507562,15.59744015
449,44.38343601,-28.40938708,6.072044041,7.405959196,-21.08676062,-8.365291548,14.56609686,-6.068033546,-25.56654,3.950262275,11.91947609,-15.21263806,5.207280238,11.20409614,41.33813721,-41.33813721,-11.69420508,-17.63963564,-18.77954301,48.11338373
639,10.90417909,-28.09895355,46.24834902,24.4188065,-27.81608341,-25.65629764,14.49709658,-18.65393447,31.91328041,-10.51991331,10.70389192,19.34989083,-6.101226505,-41.18908546,17.58726952,-17.58726952,4.874406203,-20.00793848,20.98193587,-5.848403592
715,-12.84907583,-15.71169193,5.102185768,17.54826646,25.15013606,-19.23982053,-2.192544208,-3.658358075,-11.29774956,21.46482028,7.240988579,6.26766861,-15.91386206,-1.910963561,22.91760275,-22.91760275,-10.89867758,-42.12091262,35.72616975,17.29342045
782,-4.60200815,-23.90753259,52.5853945,28.47861394,-29.7639457,-22.79052201,12.12216406,2.894505377,3.802753132,-5.71174466,-16.84051695,11.6136875,-1.855286073,-6.025562389,7.415534142,-7.415534142,-11.80357987,43.56656497,-2.449279695,-29.31370541
